Sentence,Sequence,Tags
"['i', 'would', 'definitely', 'recommend', 'checking', 'out', 'this', 'laptop', 'if', 'you', 'are', 'in', 'the', 'market', 'for', 'one', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('definitely', 'ADV', 'RB', 'advmod'), ('recommend', 'VERB', 'VB', 'ROOT'), ('checking', 'VERB', 'VBG', 'xcomp'), ('out', 'PART', 'RP', 'prt'), ('this', 'DET', 'DT', 'det'), ('laptop', 'NOUN', 'NN', 'dobj'), ('if', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('are', 'VERB', 'VBP', 'advcl'), ('in', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('market', 'NOUN', 'NN', 'pobj'), ('for', 'ADP', 'IN', 'prep'), ('one', 'NUM', 'CD', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'recommend', 'for', 'word', 'processing', 'and', 'internet', 'users', ' <PERIOD> ']","[5, 3, 5, 1, 2, 5, 1, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('recommend', 'VERB', 'VBP', 'ROOT'), ('for', 'ADP', 'IN', 'prep'), ('word', 'NOUN', 'NN', 'nmod'), ('processing', 'NOUN', 'NN', 'nmod'), ('and', 'CCONJ', 'CC', 'cc'), ('internet', 'NOUN', 'NN', 'conj'), ('users', 'NOUN', 'NNS', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['since', 'i', ""'ve"", 'had', 'this', 'computer', 'i', ""'ve"", 'only', 'used', 'the', 'trackpad', 'because', 'it', 'is', 'so', 'nice', 'and', 'smooth', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 5, 3, 5]","[('since', 'ADP', 'IN', 'mark'), ('i', 'PRON', 'PRP', 'nsubj'), (""'ve"", 'VERB', 'VB', 'aux'), ('had', 'VERB', 'VBN', 'advcl'), ('this', 'DET', 'DT', 'det'), ('computer', 'NOUN', 'NN', 'dobj'), ('i', 'PRON', 'PRP', 'nsubj'), (""'ve"", 'VERB', 'VB', 'aux'), ('only', 'ADV', 'RB', 'advmod'), ('used', 'VERB', 'VBN', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('trackpad', 'NOUN', 'NN', 'dobj'), ('because', 'ADP', 'IN', 'mark'), ('it', 'PRON', 'PRP', 'nsubj'), ('is', 'VERB', 'VBZ', 'advcl'), ('so', 'ADV', 'RB', 'advmod'), ('nice', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('smooth', 'ADJ', 'JJ', 'conj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['  ', 'when', 'the', 'computer', 'has', 'been', 'on', 'for', 'several', 'minutes', ' <COMMA> ', 'it', 'will', 'occasionaly', 'just', 'go', 'off', 'by', 'itself', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('  ', 'SPACE', '_SP', ''), ('when', 'ADV', 'WRB', 'advmod'), ('the', 'DET', 'DT', 'det'), ('computer', 'NOUN', 'NN', 'nsubj'), ('has', 'VERB', 'VBZ', 'aux'), ('been', 'VERB', 'VBN', 'advcl'), ('on', 'ADP', 'IN', 'prt'), ('for', 'ADP', 'IN', 'prep'), ('several', 'ADJ', 'JJ', 'amod'), ('minutes', 'NOUN', 'NNS', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('it', 'PRON', 'PRP', 'nsubj'), ('will', 'VERB', 'MD', 'aux'), ('occasionaly', 'VERB', 'VB', 'intj'), ('just', 'ADV', 'RB', 'advmod'), ('go', 'VERB', 'VB', 'ROOT'), ('off', 'PART', 'RP', 'prt'), ('by', 'ADP', 'IN', 'prep'), ('itself', 'PRON', 'PRP', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['a', 'longer', 'battery', 'life', 'would', 'have', 'been', 'great', ' <HYPHEN> ', 'but', 'it', 'meets', 'it', ""'s"", 'spec', 'quite', 'easily', ' <PERIOD> ']","[5, 3, 1, 2, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5]","[('a', 'DET', 'DT', 'det'), ('longer', 'ADJ', 'JJR', 'amod'), ('battery', 'NOUN', 'NN', 'compound'), ('life', 'NOUN', 'NN', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('have', 'VERB', 'VB', 'aux'), ('been', 'VERB', 'VBN', 'ROOT'), ('great', 'ADJ', 'JJ', 'acomp'), (' <HYPHEN> ', 'PUNCT', ':', 'punct'), ('but', 'CCONJ', 'CC', 'cc'), ('it', 'PRON', 'PRP', 'nsubj'), ('meets', 'VERB', 'VBZ', 'conj'), ('it', 'PRON', 'PRP', 'nsubj'), (""'s"", 'VERB', 'VBZ', 'ccomp'), ('spec', 'NOUN', 'NN', 'acomp'), ('quite', 'ADV', 'RB', 'advmod'), ('easily', 'ADV', 'RB', 'advmod'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['who', 'could', ""n't"", 'love', 'a', 'dvd', 'burner', ' <COMMA> ', '80-gigabyte', 'hd', ' <COMMA> ', 'and', 'fairly', 'new', 'graphics', 'chip', ' <QUESTION_MARK> ', 'as', 'i', 'soon', 'discovered', ' <COMMA> ', 'though', ' <COMMA> ', 'there', 'is', 'a', 'reason', 'for', 'which', 'similarly', ' <HYPHEN> ', 'configured', 'sony', 'and', 'toshiba', 'machines', 'cost', 'more', ' <COLON> ', 'they', 'use', 'higher', ' <HYPHEN> ', 'quality', 'components', 'that', 'are', 'faster', ' <COMMA> ', 'better', ' <HYPHEN> ', 'configured', ' <COMMA> ', 'and', 'end', 'up', 'lasting', 'a', 'lot', 'longer', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('who', 'NOUN', 'WP', 'nsubj'), ('could', 'VERB', 'MD', 'aux'), (""n't"", 'ADV', 'RB', 'neg'), ('love', 'VERB', 'VB', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('dvd', 'NOUN', 'NN', 'compound'), ('burner', 'NOUN', 'NN', 'dobj'), (' <COMMA> ', 'PUNCT', 'HYPH', 'punct'), ('80-gigabyte', 'NUM', 'CD', 'nummod'), ('hd', 'NOUN', 'NN', 'conj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('and', 'CCONJ', 'CC', 'cc'), ('fairly', 'ADV', 'RB', 'advmod'), ('new', 'ADJ', 'JJ', 'amod'), ('graphics', 'NOUN', 'NNS', 'compound'), ('chip', 'NOUN', 'NN', 'conj'), (' <QUESTION_MARK> ', 'PUNCT', '.', 'punct'), ('as', 'ADP', 'IN', 'mark'), ('i', 'PRON', 'PRP', 'nsubj'), ('soon', 'ADV', 'RB', 'advmod'), ('discovered', 'VERB', 'VBD', 'advcl'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('though', 'ADV', 'RB', 'advmod'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('there', 'ADV', 'EX', 'expl'), ('is', 'VERB', 'VBZ', 'ccomp'), ('a', 'DET', 'DT', 'det'), ('reason', 'NOUN', 'NN', 'attr'), ('for', 'ADP', 'IN', 'prep'), ('which', 'ADJ', 'WDT', 'pobj'), ('similarly', 'ADV', 'RB', 'advmod'), (' <HYPHEN> ', 'PUNCT', 'HYPH', 'punct'), ('configured', 'VERB', 'VBN', 'amod'), ('sony', 'NOUN', 'NN', 'nsubj'), ('and', 'CCONJ', 'CC', 'cc'), ('toshiba', 'NOUN', 'NN', 'conj'), ('machines', 'NOUN', 'NNS', 'nsubj'), ('cost', 'VERB', 'VBP', 'relcl'), ('more', 'ADV', 'RBR', 'dobj'), (' <COLON> ', 'PUNCT', ':', 'punct'), ('they', 'PRON', 'PRP', 'nsubj'), ('use', 'VERB', 'VBP', 'ROOT'), ('higher', 'ADJ', 'JJR', 'amod'), (' <HYPHEN> ', 'PUNCT', 'HYPH', 'punct'), ('quality', 'NOUN', 'NN', 'compound'), ('components', 'NOUN', 'NNS', 'dobj'), ('that', 'ADJ', 'WDT', 'nsubj'), ('are', 'VERB', 'VBP', 'relcl'), ('faster', 'ADJ', 'JJR', 'advmod'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('better', 'ADV', 'RBR', 'advmod'), (' <HYPHEN> ', 'PUNCT', 'HYPH', 'punct'), ('configured', 'VERB', 'VBN', 'acomp'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('and', 'CCONJ', 'CC', 'cc'), ('end', 'VERB', 'VB', 'conj'), ('up', 'PART', 'RP', 'prt'), ('lasting', 'VERB', 'VBG', 'xcomp'), ('a', 'DET', 'DT', 'det'), ('lot', 'NOUN', 'NN', 'npadvmod'), ('longer', 'ADV', 'RBR', 'advmod'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['falls', 'into', 'the', 'case', ' <PERIOD> ']","[5, 5, 5, 5, 5]","[('falls', 'VERB', 'VBZ', 'ROOT'), ('into', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('case', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['this', 'is', 'something', 'i', 'would', 'deffinately', 'reccomend', 'to', 'someone', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('this', 'DET', 'DT', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('something', 'NOUN', 'NN', 'attr'), ('i', 'PRON', 'PRP', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('deffinately', 'ADV', 'RB', 'advmod'), ('reccomend', 'VERB', 'VB', 'relcl'), ('to', 'ADP', 'IN', 'prep'), ('someone', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['its', 'fast', 'and', 'another', 'thing', 'i', 'like', 'is', 'that', 'it', 'has', 'three', 'usb', 'ports', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]","[('its', 'ADJ', 'PRP$', 'poss'), ('fast', 'NOUN', 'NN', 'amod'), ('and', 'CCONJ', 'CC', 'cc'), ('another', 'DET', 'DT', 'det'), ('thing', 'NOUN', 'NN', 'nsubj'), ('i', 'PRON', 'PRP', 'nsubj'), ('like', 'VERB', 'VBP', 'relcl'), ('is', 'VERB', 'VBZ', 'ROOT'), ('that', 'ADP', 'IN', 'mark'), ('it', 'PRON', 'PRP', 'nsubj'), ('has', 'VERB', 'VBZ', 'ccomp'), ('three', 'NUM', 'CD', 'nummod'), ('usb', 'NOUN', 'NN', 'compound'), ('ports', 'NOUN', 'NNS', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['mac', 'computers', 'automatically', ' <QUOTATION_MARK> ', 'defrag', ' <QUOTATION_MARK> ', 'each', 'time', 'you', 'start', 'your', 'computer', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('mac', 'NOUN', 'NN', 'compound'), ('computers', 'NOUN', 'NNS', 'nsubj'), ('automatically', 'ADV', 'RB', 'advmod'), (' <QUOTATION_MARK> ', 'PUNCT', '``', 'punct'), ('defrag', 'VERB', 'VBP', 'ROOT'), (' <QUOTATION_MARK> ', 'PUNCT', ""''"", 'punct'), ('each', 'DET', 'DT', 'det'), ('time', 'NOUN', 'NN', 'npadvmod'), ('you', 'PRON', 'PRP', 'nsubj'), ('start', 'VERB', 'VBP', 'relcl'), ('your', 'ADJ', 'PRP$', 'poss'), ('computer', 'NOUN', 'NN', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['that', 'is', 'my', 'only', 'complaint', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5]","[('that', 'DET', 'DT', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('my', 'ADJ', 'PRP$', 'poss'), ('only', 'ADJ', 'JJ', 'amod'), ('complaint', 'NOUN', 'NN', 'attr'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct')]"
"['the', 'salesman', 'talked', 'us', 'into', 'this', 'computer', 'away', 'from', 'another', 'we', 'were', 'looking', 'at', 'and', 'we', 'have', 'had', 'nothing', 'but', 'problems', 'with', 'software', 'problems', 'and', 'just', 'not', 'happy', 'with', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 5, 5, 5, 5, 3, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('salesman', 'NOUN', 'NN', 'nsubj'), ('talked', 'VERB', 'VBD', 'ROOT'), ('us', 'PRON', 'PRP', 'dobj'), ('into', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'det'), ('computer', 'NOUN', 'NN', 'pobj'), ('away', 'ADV', 'RB', 'advmod'), ('from', 'ADP', 'IN', 'prep'), ('another', 'DET', 'DT', 'pobj'), ('we', 'PRON', 'PRP', 'nsubj'), ('were', 'VERB', 'VBD', 'aux'), ('looking', 'VERB', 'VBG', 'advcl'), ('at', 'ADP', 'IN', 'prep'), ('and', 'CCONJ', 'CC', 'cc'), ('we', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), ('had', 'VERB', 'VBN', 'conj'), ('nothing', 'NOUN', 'NN', 'dobj'), ('but', 'ADP', 'IN', 'prep'), ('problems', 'NOUN', 'NNS', 'pobj'), ('with', 'ADP', 'IN', 'prep'), ('software', 'NOUN', 'NN', 'compound'), ('problems', 'NOUN', 'NNS', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('just', 'ADV', 'RB', 'advmod'), ('not', 'ADV', 'RB', 'neg'), ('happy', 'ADJ', 'JJ', 'conj'), ('with', 'ADP', 'IN', 'prep'), ('it', 'PRON', 'PRP', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['that', 'system', 'is', 'fixed', ' <PERIOD> ']","[5, 1, 5, 3, 5]","[('that', 'DET', 'DT', 'det'), ('system', 'NOUN', 'NN', 'nsubjpass'), ('is', 'VERB', 'VBZ', 'auxpass'), ('fixed', 'VERB', 'VBN', 'ROOT'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['the', 'computer', 'itself', 'was', 'fast', ' <COMMA> ', 'ran', 'smoothly', ' <COMMA> ', 'and', 'had', 'no', 'problems', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 1, 3, 5, 5, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('computer', 'NOUN', 'NN', 'nsubj'), ('itself', 'PRON', 'PRP', 'appos'), ('was', 'VERB', 'VBD', 'ROOT'), ('fast', 'ADJ', 'JJ', 'acomp'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('ran', 'VERB', 'VBD', 'conj'), ('smoothly', 'ADV', 'RB', 'advmod'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('and', 'CCONJ', 'CC', 'cc'), ('had', 'VERB', 'VBD', 'conj'), ('no', 'DET', 'DT', 'det'), ('problems', 'NOUN', 'NNS', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['one', 'of', 'the', 'smartest', 'thing', 'i', 'did', 'was', 'take', 'my', 'time', 'to', 'compare', 'laptops', 'before', 'making', 'my', 'purchase', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('one', 'NUM', 'CD', 'nsubj'), ('of', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('smartest', 'ADJ', 'JJS', 'amod'), ('thing', 'NOUN', 'NN', 'pobj'), ('i', 'PRON', 'PRP', 'nsubj'), ('did', 'VERB', 'VBD', 'relcl'), ('was', 'VERB', 'VBD', 'ROOT'), ('take', 'VERB', 'VB', 'xcomp'), ('my', 'ADJ', 'PRP$', 'poss'), ('time', 'NOUN', 'NN', 'dobj'), ('to', 'PART', 'TO', 'aux'), ('compare', 'VERB', 'VB', 'advcl'), ('laptops', 'NOUN', 'NNS', 'dobj'), ('before', 'ADP', 'IN', 'prep'), ('making', 'VERB', 'VBG', 'pcomp'), ('my', 'ADJ', 'PRP$', 'poss'), ('purchase', 'NOUN', 'NN', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['like', 'the', 'price', 'and', 'operation', ' <PERIOD> ']","[3, 5, 1, 5, 1, 5]","[('like', 'ADP', 'IN', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('price', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('operation', 'NOUN', 'NN', 'conj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['the', 'brand', 'is', 'tarnished', 'in', 'my', 'heart', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('brand', 'NOUN', 'NN', 'nsubjpass'), ('is', 'VERB', 'VBZ', 'auxpass'), ('tarnished', 'VERB', 'VBN', 'ROOT'), ('in', 'ADP', 'IN', 'prep'), ('my', 'ADJ', 'PRP$', 'poss'), ('heart', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['this', 'is', 'likely', 'due', 'to', 'poor', 'grounding', 'and', 'isolation', 'between', 'the', 'components', ' <COMMA> ', 'and', 'i', ""'m"", 'hoping', 'that', 'it', 'can', 'be', 'fixed', 'with', 'a', 'ground', 'loop', 'isolator', ' <COMMA> ', 'but', 'i', 'still', 'expected', 'better', 'product', 'quality', 'for', 'this', 'price', 'range', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 1, 2, 5]","[('this', 'DET', 'DT', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('likely', 'ADJ', 'JJ', 'acomp'), ('due', 'ADJ', 'JJ', 'acomp'), ('to', 'ADP', 'IN', 'pcomp'), ('poor', 'ADJ', 'JJ', 'amod'), ('grounding', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('isolation', 'NOUN', 'NN', 'conj'), ('between', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('components', 'NOUN', 'NNS', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('and', 'CCONJ', 'CC', 'cc'), ('i', 'PRON', 'PRP', 'nsubj'), (""'m"", 'VERB', 'VBP', 'aux'), ('hoping', 'VERB', 'VBG', 'conj'), ('that', 'ADP', 'IN', 'mark'), ('it', 'PRON', 'PRP', 'nsubjpass'), ('can', 'VERB', 'MD', 'aux'), ('be', 'VERB', 'VB', 'auxpass'), ('fixed', 'VERB', 'VBN', 'ccomp'), ('with', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('ground', 'NOUN', 'NN', 'compound'), ('loop', 'NOUN', 'NN', 'compound'), ('isolator', 'NOUN', 'NN', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('but', 'CCONJ', 'CC', 'cc'), ('i', 'PRON', 'PRP', 'nsubj'), ('still', 'ADV', 'RB', 'advmod'), ('expected', 'VERB', 'VBD', 'conj'), ('better', 'ADJ', 'JJR', 'amod'), ('product', 'NOUN', 'NN', 'compound'), ('quality', 'NOUN', 'NN', 'dobj'), ('for', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'det'), ('price', 'NOUN', 'NN', 'compound'), ('range', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['honestly', ' <COMMA> ', 'this', 'is', 'absolutely', 'wonderful', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5]","[('honestly', 'ADV', 'RB', 'advmod'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('this', 'DET', 'DT', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('absolutely', 'ADV', 'RB', 'advmod'), ('wonderful', 'ADJ', 'JJ', 'acomp'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', ""'"", 'have', 'had', 'it', 'for', 'about', 'a', '1', '1/2', 'and', 'yes', 'i', 'have', 'had', 'an', 'issue', 'with', 'it', 'one', 'month', 'out', 'of', 'warranty', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 1, 5]","[('i', 'PRON', 'PRP', 'nsubj'), (""'"", 'PUNCT', '``', 'punct'), ('have', 'VERB', 'VBP', 'aux'), ('had', 'VERB', 'VBN', 'ROOT'), ('it', 'PRON', 'PRP', 'dobj'), ('for', 'ADP', 'IN', 'prep'), ('about', 'ADV', 'RB', 'advmod'), ('a', 'DET', 'DT', 'quantmod'), ('1', 'NUM', 'CD', 'compound'), ('1/2', 'NUM', 'CD', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('yes', 'INTJ', 'UH', 'intj'), ('i', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), ('had', 'VERB', 'VBN', 'conj'), ('an', 'DET', 'DT', 'det'), ('issue', 'NOUN', 'NN', 'dobj'), ('with', 'ADP', 'IN', 'prep'), ('it', 'PRON', 'PRP', 'pobj'), ('one', 'NUM', 'CD', 'nummod'), ('month', 'NOUN', 'NN', 'npadvmod'), ('out', 'ADP', 'IN', 'prep'), ('of', 'ADP', 'IN', 'prep'), ('warranty', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'really', 'wish', 'i', 'had', 'done', 'this', 'years', 'ago', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('really', 'ADV', 'RB', 'advmod'), ('wish', 'VERB', 'VBP', 'ROOT'), ('i', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'aux'), ('done', 'VERB', 'VBN', 'ccomp'), ('this', 'DET', 'DT', 'det'), ('years', 'NOUN', 'NNS', 'npadvmod'), ('ago', 'ADV', 'RB', 'advmod'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['well', ' <COMMA> ', 'maybe', 'i', 'was', 'just', 'very', 'unlucky', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]","[('well', 'INTJ', 'UH', 'intj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('maybe', 'ADV', 'RB', 'advmod'), ('i', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('just', 'ADV', 'RB', 'advmod'), ('very', 'ADV', 'RB', 'advmod'), ('unlucky', 'ADJ', 'JJ', 'acomp'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['for', 'example', ' <COMMA> ', 'when', 'my', 'husband', 'turns', 'the', 'light', 'out', 'while', 'i', ""'m"", 'on', 'the', 'computer', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('for', 'ADP', 'IN', 'ROOT'), ('example', 'NOUN', 'NN', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('when', 'ADV', 'WRB', 'advmod'), ('my', 'ADJ', 'PRP$', 'poss'), ('husband', 'NOUN', 'NN', 'nsubj'), ('turns', 'VERB', 'VBZ', 'advcl'), ('the', 'DET', 'DT', 'det'), ('light', 'NOUN', 'NN', 'dobj'), ('out', 'PART', 'RP', 'prt'), ('while', 'ADP', 'IN', 'mark'), ('i', 'PRON', 'PRP', 'nsubj'), (""'m"", 'VERB', 'VBP', 'advcl'), ('on', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('computer', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['once', 'open', ' <COMMA> ', 'the', 'leading', 'edge', 'is', 'razor', 'sharp', ' <PERIOD> ']","[5, 5, 5, 5, 1, 2, 5, 3, 4, 5]","[('once', 'ADV', 'RB', 'advmod'), ('open', 'ADJ', 'JJ', 'advcl'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('the', 'DET', 'DT', 'det'), ('leading', 'ADJ', 'JJ', 'amod'), ('edge', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('razor', 'NOUN', 'NN', 'npadvmod'), ('sharp', 'ADJ', 'JJ', 'acomp'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['loaded', 'with', 'bloatware', ' <PERIOD> ']","[5, 5, 1, 5]","[('loaded', 'VERB', 'VBN', 'ROOT'), ('with', 'ADP', 'IN', 'prep'), ('bloatware', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['if', 'you', 'buy', ' <COMMA> ', 'pray', 'you', 'do', 'nt', 'have', 'major', 'prolems', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('if', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('buy', 'VERB', 'VBP', 'advcl'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('pray', 'VERB', 'VBP', 'ROOT'), ('you', 'PRON', 'PRP', 'nsubj'), ('do', 'VERB', 'VBP', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('have', 'VERB', 'VB', 'ccomp'), ('major', 'ADJ', 'JJ', 'amod'), ('prolems', 'NOUN', 'NNS', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
