Sentence,Sequence,Tags
"['though', 'the', 'picture|NOUN', ' <COMMA> ', 'video|NOUN', ' <COMMA> ', 'and', 'music|NOUN', 'software|NOUN', 'is|VERB', 'nowhere', 'close|ADJ', 'to', 'professional|ADJ', 'grade|NOUN', 'software|NOUN', 'i', 'm|VERB', 'used|VERB', 'to', ' <LEFT PARENTHESIS> ', 'cs5', ' <RIGHT PARENTHESIS> ', 'but', 'does|VERB', 'the', 'job|NOUN', 'for', 'beginner|NOUN', 'and', 'even', 'intermediate|ADJ', 'media|NOUN', 'designers|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('though', 'ADP', 'IN', 'mark'), ('the', 'DET', 'DT', 'det'), ('picture', 'NOUN', 'NN', 'nsubj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('video', 'NOUN', 'NN', 'conj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('and', 'CCONJ', 'CC', 'cc'), ('music', 'NOUN', 'NN', 'compound'), ('software', 'NOUN', 'NN', 'conj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('nowhere', 'ADV', 'RB', 'advmod'), ('close', 'ADJ', 'JJ', 'acomp'), ('to', 'ADP', 'IN', 'prep'), ('professional', 'ADJ', 'JJ', 'amod'), ('grade', 'NOUN', 'NN', 'compound'), ('software', 'NOUN', 'NN', 'pobj'), ('i', 'PRON', 'PRP', 'nsubj'), ('m', 'VERB', 'VBP', 'nsubj'), ('used', 'VERB', 'VBN', 'acomp'), ('to', 'ADP', 'IN', 'prep'), (' <LEFT PARENTHESIS> ', 'PUNCT', '-LRB-', 'punct'), ('cs5', 'X', 'FW', 'pobj'), (' <RIGHT PARENTHESIS> ', 'PUNCT', '-RRB-', 'punct'), ('but', 'CCONJ', 'CC', 'cc'), ('does', 'VERB', 'VBZ', 'conj'), ('the', 'DET', 'DT', 'det'), ('job', 'NOUN', 'NN', 'dobj'), ('for', 'ADP', 'IN', 'prep'), ('beginner', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('even', 'ADV', 'RB', 'advmod'), ('intermediate', 'ADJ', 'JJ', 'amod'), ('media', 'NOUN', 'NNS', 'compound'), ('designers', 'NOUN', 'NNS', 'conj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'previously', 'owned|VERB', 'an', 'hp', 'desktop|NOUN', 'and', 'a', 'dell|NOUN', 'laptop|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('previously', 'ADV', 'RB', 'advmod'), ('owned', 'VERB', 'VBD', 'ROOT'), ('an', 'DET', 'DT', 'det'), ('hp', 'X', 'FW', 'compound'), ('desktop', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('a', 'DET', 'DT', 'det'), ('dell', 'NOUN', 'NN', 'compound'), ('laptop', 'NOUN', 'NN', 'conj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['everything|NOUN', 'else', 'just', 'install|VERB', 'and', 'go|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5]","[('everything', 'NOUN', 'NN', 'nsubj'), ('else', 'ADV', 'RB', 'advmod'), ('just', 'ADV', 'RB', 'advmod'), ('install', 'VERB', 'VBP', 'ROOT'), ('and', 'CCONJ', 'CC', 'cc'), ('go', 'VERB', 'VBP', 'conj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['  ', 'this', 'thing|NOUN', 'is|VERB', 'a', 'lemon|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5]","[('  ', 'SPACE', '_SP', ''), ('this', 'DET', 'DT', 'det'), ('thing', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('lemon', 'NOUN', 'NN', 'attr'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['my|ADJ', 'laptop|NOUN', 'is|VERB', 'almost', '2yrs', 'old|ADJ', 'and', 'i', 'have|VERB', 'never', 'had|VERB', 'any', 'problems|NOUN', 'with', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('my', 'ADJ', 'PRP$', 'poss'), ('laptop', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('almost', 'ADV', 'RB', 'advmod'), ('2yrs', 'NUM', 'CD', 'nsubj'), ('old', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('i', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), ('never', 'ADV', 'RB', 'neg'), ('had', 'VERB', 'VBN', 'conj'), ('any', 'DET', 'DT', 'det'), ('problems', 'NOUN', 'NNS', 'dobj'), ('with', 'ADP', 'IN', 'prep'), ('it', 'PRON', 'PRP', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['all|ADJ', 'the', 'customers|NOUN', 'that|ADJ', 'come|VERB', 'in', 'hate|NOUN', 'dell|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 5, 5]","[('all', 'ADJ', 'PDT', 'predet'), ('the', 'DET', 'DT', 'det'), ('customers', 'NOUN', 'NNS', 'ROOT'), ('that', 'ADJ', 'WDT', 'nsubj'), ('come', 'VERB', 'VBP', 'relcl'), ('in', 'PART', 'RP', 'prep'), ('hate', 'NOUN', 'NN', 'compound'), ('dell', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['we', 'now', 'own|VERB', 'two', 'of', 'these', ' <COMMA> ', 'identical|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]","[('we', 'PRON', 'PRP', 'nsubj'), ('now', 'ADV', 'RB', 'advmod'), ('own', 'VERB', 'VBP', 'ROOT'), ('two', 'NUM', 'CD', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('these', 'DET', 'DT', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('identical', 'ADJ', 'JJ', 'amod'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', ""'ve|VERB"", 'already', 'recommended|VERB', 'this', 'laptop|NOUN', 'to', 'a', 'friend|NOUN', 'who|NOUN', ""eye'd|VERB"", 'the', 'computer|NOUN', 'when', 'i', 'took|VERB', 'it', 'out', 'of', 'my|ADJ', 'bag|NOUN', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), (""'ve"", 'VERB', 'VB', 'aux'), ('already', 'ADV', 'RB', 'advmod'), ('recommended', 'VERB', 'VBN', 'ROOT'), ('this', 'DET', 'DT', 'det'), ('laptop', 'NOUN', 'NN', 'dobj'), ('to', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('friend', 'NOUN', 'NN', 'pobj'), ('who', 'NOUN', 'WP', 'nsubj'), (""eye'd"", 'VERB', 'VBP', 'relcl'), ('the', 'DET', 'DT', 'det'), ('computer', 'NOUN', 'NN', 'dobj'), ('when', 'ADV', 'WRB', 'advmod'), ('i', 'PRON', 'PRP', 'nsubj'), ('took', 'VERB', 'VBD', 'advcl'), ('it', 'PRON', 'PRP', 'dobj'), ('out', 'ADP', 'IN', 'prep'), ('of', 'ADP', 'IN', 'prep'), ('my', 'ADJ', 'PRP$', 'poss'), ('bag', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'enjoy|VERB', 'very', 'much', 'my|ADJ', 'new|ADJ', 'toshiba|NOUN', ' <COMMA> ', 'purchased|VERB', 'specifially', 'for', 'attending|VERB', 'online|ADJ', 'schooling|NOUN', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('enjoy', 'VERB', 'VBP', 'ROOT'), ('very', 'ADV', 'RB', 'advmod'), ('much', 'ADV', 'RB', 'advmod'), ('my', 'ADJ', 'PRP$', 'poss'), ('new', 'ADJ', 'JJ', 'amod'), ('toshiba', 'NOUN', 'NN', 'dobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('purchased', 'VERB', 'VBD', 'acl'), ('specifially', 'ADV', 'RB', 'advmod'), ('for', 'ADP', 'IN', 'prep'), ('attending', 'VERB', 'VBG', 'pcomp'), ('online', 'ADJ', 'JJ', 'amod'), ('schooling', 'NOUN', 'NN', 'dobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['once', 'you', 'go|VERB', 'mac', ' <COMMA> ', 'you', 'ca|VERB', ""n't"", 'go|VERB', 'back', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('once', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('go', 'VERB', 'VBP', 'advcl'), ('mac', 'ADV', 'RB', 'dobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('you', 'PRON', 'PRP', 'nsubj'), ('ca', 'VERB', 'MD', 'aux'), (""n't"", 'ADV', 'RB', 'neg'), ('go', 'VERB', 'VB', 'ROOT'), ('back', 'ADV', 'RB', 'advmod'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct')]"
"['i', 'brought|VERB', 'this', 'laptop|NOUN', 'last|ADJ', 'friday|NOUN', ' <COMMA> ', 'and', 'originally', 'it', 'worked|VERB', 'fantastic|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('brought', 'VERB', 'VBD', 'ROOT'), ('this', 'DET', 'DT', 'det'), ('laptop', 'NOUN', 'NN', 'dobj'), ('last', 'ADJ', 'JJ', 'amod'), ('friday', 'NOUN', 'NN', 'npadvmod'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('and', 'CCONJ', 'CC', 'cc'), ('originally', 'ADV', 'RB', 'advmod'), ('it', 'PRON', 'PRP', 'nsubj'), ('worked', 'VERB', 'VBD', 'conj'), ('fantastic', 'ADJ', 'JJ', 'acomp'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['the', 'much', 'lauded|ADJ', 'combined|ADJ', 'touch|NOUN', 'pad|NOUN', 'and', 'clicker|NOUN', 'is|VERB', 'a', 'nightmare|NOUN', ' <PERIOD> ']","[5, 5, 5, 1, 2, 2, 2, 2, 5, 5, 3, 5]","[('the', 'DET', 'DT', 'det'), ('much', 'ADV', 'RB', 'advmod'), ('lauded', 'ADJ', 'JJ', 'amod'), ('combined', 'ADJ', 'JJ', 'amod'), ('touch', 'NOUN', 'NN', 'compound'), ('pad', 'NOUN', 'NN', 'nsubj'), ('and', 'CCONJ', 'CC', 'cc'), ('clicker', 'NOUN', 'NN', 'conj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('nightmare', 'NOUN', 'NN', 'attr'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['the', 'unibody|NOUN', 'construction|NOUN', 'is|VERB', 'solid|ADJ', ' <COMMA> ', 'sleek|ADJ', 'and', 'beautiful|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 3, 5, 3, 5]","[('the', 'DET', 'DT', 'det'), ('unibody', 'NOUN', 'NN', 'compound'), ('construction', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('solid', 'ADJ', 'JJ', 'acomp'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('sleek', 'ADJ', 'JJ', 'conj'), ('and', 'CCONJ', 'CC', 'cc'), ('beautiful', 'ADJ', 'JJ', 'conj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['they', ""'re|VERB"", 'easy|ADJ', ' <COMMA> ', 'fun|ADJ', ' <COMMA> ', 'powerful|ADJ', 'and', 'will|VERB', 'last|VERB', 'a', 'long|ADJ', 'time|NOUN', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5]","[('they', 'PRON', 'PRP', 'nsubj'), (""'re"", 'VERB', 'VBP', 'ROOT'), ('easy', 'ADJ', 'JJ', 'acomp'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('fun', 'ADJ', 'JJ', 'conj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('powerful', 'ADJ', 'JJ', 'conj'), ('and', 'CCONJ', 'CC', 'cc'), ('will', 'VERB', 'MD', 'aux'), ('last', 'VERB', 'VB', 'conj'), ('a', 'DET', 'DT', 'det'), ('long', 'ADJ', 'JJ', 'amod'), ('time', 'NOUN', 'NN', 'npadvmod'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'want|VERB', 'my|ADJ', 'l505-s5988|NOUN', 'back', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('want', 'VERB', 'VBP', 'ROOT'), ('my', 'ADJ', 'PRP$', 'poss'), ('l505-s5988', 'NOUN', 'NN', 'dobj'), ('back', 'ADV', 'RB', 'advmod'), (' <EXCLAMATION_MARK> ', 'PUNCT', '.', 'punct')]"
"['i', 'let|VERB', 'my|ADJ', 'friend|NOUN', 'borrow|VERB', 'it', ' <COMMA> ', 'and', 'she', 'knows|VERB', 'nothing|NOUN', 'about', 'computers|NOUN', ' <COMMA> ', 'and', 'she', 'used|VERB', 'it', 'with', 'ease|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('let', 'VERB', 'VBP', 'ROOT'), ('my', 'ADJ', 'PRP$', 'poss'), ('friend', 'NOUN', 'NN', 'nsubj'), ('borrow', 'VERB', 'VB', 'ccomp'), ('it', 'PRON', 'PRP', 'dobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('and', 'CCONJ', 'CC', 'cc'), ('she', 'PRON', 'PRP', 'nsubj'), ('knows', 'VERB', 'VBZ', 'conj'), ('nothing', 'NOUN', 'NN', 'dobj'), ('about', 'ADP', 'IN', 'prep'), ('computers', 'NOUN', 'NNS', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('and', 'CCONJ', 'CC', 'cc'), ('she', 'PRON', 'PRP', 'nsubj'), ('used', 'VERB', 'VBD', 'conj'), ('it', 'PRON', 'PRP', 'dobj'), ('with', 'ADP', 'IN', 'prep'), ('ease', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['this', 'macbook|NOUN', 'is|VERB', 'an', 'outstanding|ADJ', 'product|NOUN', 'with', 'great|ADJ', 'value|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 3, 1, 5]","[('this', 'DET', 'DT', 'det'), ('macbook', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('an', 'DET', 'DT', 'det'), ('outstanding', 'ADJ', 'JJ', 'amod'), ('product', 'NOUN', 'NN', 'attr'), ('with', 'ADP', 'IN', 'prep'), ('great', 'ADJ', 'JJ', 'amod'), ('value', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['if', 'that', 'is|VERB', 'the', 'case|NOUN', 'for', 'you', ' <COMMA> ', 'i', 'would|VERB', 'suggest|VERB', 'a', 'pull|VERB', ' <HYPHEN> ', 'behind|NOUN', 'solution|NOUN', 'when', 'looking|VERB', 'at', 'cases|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('if', 'ADP', 'IN', 'mark'), ('that', 'DET', 'DT', 'nsubj'), ('is', 'VERB', 'VBZ', 'advcl'), ('the', 'DET', 'DT', 'det'), ('case', 'NOUN', 'NN', 'attr'), ('for', 'ADP', 'IN', 'prep'), ('you', 'PRON', 'PRP', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('i', 'PRON', 'PRP', 'nsubj'), ('would', 'VERB', 'MD', 'aux'), ('suggest', 'VERB', 'VB', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('pull', 'VERB', 'VB', 'amod'), (' <HYPHEN> ', 'PUNCT', 'HYPH', 'punct'), ('behind', 'NOUN', 'NN', 'prt'), ('solution', 'NOUN', 'NN', 'dobj'), ('when', 'ADV', 'WRB', 'advmod'), ('looking', 'VERB', 'VBG', 'advcl'), ('at', 'ADP', 'IN', 'prep'), ('cases', 'NOUN', 'NNS', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'had|VERB', 'to', 're|VERB', ' <HYPHEN> ', 'install|VERB', 'windows|NOUN', 'within', 'two', 'weeks|NOUN', 'of', 'the', 'purchase|NOUN', 'and', 'soon', 'discovered|VERB', 'cracks|NOUN', 'in', 'the', 'screen|NOUN', 'hinges|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('re', 'VERB', 'VB', 'nmod'), (' <HYPHEN> ', 'PUNCT', 'HYPH', 'punct'), ('install', 'VERB', 'VB', 'punct'), ('windows', 'NOUN', 'NNS', 'dobj'), ('within', 'ADP', 'IN', 'prep'), ('two', 'NUM', 'CD', 'nummod'), ('weeks', 'NOUN', 'NNS', 'pobj'), ('of', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('purchase', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('soon', 'ADV', 'RB', 'advmod'), ('discovered', 'VERB', 'VBN', 'conj'), ('cracks', 'NOUN', 'NNS', 'dobj'), ('in', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('screen', 'NOUN', 'NN', 'compound'), ('hinges', 'NOUN', 'NNS', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['a', 'second|ADJ', 'problem|NOUN', 'involves|VERB', 'the', 'battery|NOUN', 'which|ADJ', 'is|VERB', 'advertised|VERB', 'as', 'having|VERB', 'a', 'storage|NOUN', 'life|NOUN', 'of', '11', 'hours|NOUN', 'but', 'when', 'fully', 'charged|VERB', 'shows|VERB', 'only', '7', 'hours|NOUN', 'of', 'service|NOUN', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('a', 'DET', 'DT', 'det'), ('second', 'ADJ', 'JJ', 'amod'), ('problem', 'NOUN', 'NN', 'nsubj'), ('involves', 'VERB', 'VBZ', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('battery', 'NOUN', 'NN', 'dobj'), ('which', 'ADJ', 'WDT', 'nsubjpass'), ('is', 'VERB', 'VBZ', 'auxpass'), ('advertised', 'VERB', 'VBN', 'relcl'), ('as', 'ADP', 'IN', 'prep'), ('having', 'VERB', 'VBG', 'pcomp'), ('a', 'DET', 'DT', 'det'), ('storage', 'NOUN', 'NN', 'compound'), ('life', 'NOUN', 'NN', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('11', 'NUM', 'CD', 'nummod'), ('hours', 'NOUN', 'NNS', 'pobj'), ('but', 'CCONJ', 'CC', 'cc'), ('when', 'ADV', 'WRB', 'advmod'), ('fully', 'ADV', 'RB', 'advmod'), ('charged', 'VERB', 'VBN', 'amod'), ('shows', 'VERB', 'VBZ', 'conj'), ('only', 'ADV', 'RB', 'advmod'), ('7', 'NUM', 'CD', 'nummod'), ('hours', 'NOUN', 'NNS', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('service', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['and', 'plenty|NOUN', 'of', 'storage|NOUN', 'with', '250', 'gb(though', 'i', 'will|VERB', 'upgrade|VERB', 'this', 'and', 'the', 'ram|NOUN', '..', ' <RIGHT PARENTHESIS> ']","[5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5]","[('and', 'CCONJ', 'CC', 'cc'), ('plenty', 'NOUN', 'NN', 'nsubj'), ('of', 'ADP', 'IN', 'prep'), ('storage', 'NOUN', 'NN', 'pobj'), ('with', 'ADP', 'IN', 'prep'), ('250', 'NUM', 'CD', 'nummod'), ('gb(though', 'ADP', 'IN', 'pobj'), ('i', 'PRON', 'PRP', 'nsubj'), ('will', 'VERB', 'MD', 'aux'), ('upgrade', 'VERB', 'VB', 'ROOT'), ('this', 'DET', 'DT', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('ram', 'NOUN', 'NN', 'conj'), ('..', 'PUNCT', 'NFP', 'punct'), (' <RIGHT PARENTHESIS> ', 'PUNCT', '-RRB-', 'punct')]"
"['i', 'had|VERB', 'to', 'call|VERB', 'apple|NOUN', '19', 'times|NOUN', ' <LEFT PARENTHESIS> ', 'each', 'time|NOUN', '40', 'to', '75', 'minutes|NOUN', 'on', 'the', 'phone|NOUN', ' <RIGHT PARENTHESIS> ', ' <COMMA> ', 'and', 'take|VERB', 'it', 'to', 'their|ADJ', 'store|NOUN', 'for', 'evaluations|NOUN', ' <COMMA> ', 'and', 'diagnostics|NOUN', ' <COMMA> ', '5', 'times|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('call', 'VERB', 'VB', 'xcomp'), ('apple', 'NOUN', 'NN', 'dobj'), ('19', 'NUM', 'CD', 'nummod'), ('times', 'NOUN', 'NNS', 'npadvmod'), (' <LEFT PARENTHESIS> ', 'PUNCT', '-LRB-', 'punct'), ('each', 'DET', 'DT', 'det'), ('time', 'NOUN', 'NN', 'npadvmod'), ('40', 'NUM', 'CD', 'quantmod'), ('to', 'PART', 'TO', 'quantmod'), ('75', 'NUM', 'CD', 'nummod'), ('minutes', 'NOUN', 'NNS', 'appos'), ('on', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('phone', 'NOUN', 'NN', 'pobj'), (' <RIGHT PARENTHESIS> ', 'PUNCT', '-RRB-', 'punct'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('and', 'CCONJ', 'CC', 'cc'), ('take', 'VERB', 'VB', 'conj'), ('it', 'PRON', 'PRP', 'dobj'), ('to', 'ADP', 'IN', 'prep'), ('their', 'ADJ', 'PRP$', 'poss'), ('store', 'NOUN', 'NN', 'pobj'), ('for', 'ADP', 'IN', 'prep'), ('evaluations', 'NOUN', 'NNS', 'pobj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('and', 'CCONJ', 'CC', 'cc'), ('diagnostics', 'NOUN', 'NNS', 'conj'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('5', 'NUM', 'CD', 'nummod'), ('times', 'NOUN', 'NNS', 'npadvmod'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['no', 'temporary|ADJ', 'replacement|NOUN', ' <COMMA> ', 'they', 'are|VERB', 'out', 'of', 'replacements|NOUN', 'because', ' <QUOTATION_MARK> ', 'many|ADJ', 'computers|NOUN', 'had|VERB', 'problems|NOUN', 'with', 'the', 'nvidia|NOUN', 'chipset|NOUN', '""-', 'inquired|VERB', 'status|NOUN', 'of', 'repair|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('no', 'DET', 'DT', 'det'), ('temporary', 'ADJ', 'JJ', 'amod'), ('replacement', 'NOUN', 'NN', 'dep'), (' <COMMA> ', 'PUNCT', ',', 'punct'), ('they', 'PRON', 'PRP', 'nsubj'), ('are', 'VERB', 'VBP', 'ROOT'), ('out', 'ADP', 'IN', 'prep'), ('of', 'ADP', 'IN', 'prep'), ('replacements', 'NOUN', 'NNS', 'pobj'), ('because', 'ADP', 'IN', 'mark'), (' <QUOTATION_MARK> ', 'PUNCT', '``', 'punct'), ('many', 'ADJ', 'JJ', 'amod'), ('computers', 'NOUN', 'NNS', 'nsubj'), ('had', 'VERB', 'VBD', 'advcl'), ('problems', 'NOUN', 'NNS', 'dobj'), ('with', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('nvidia', 'NOUN', 'NN', 'compound'), ('chipset', 'NOUN', 'NN', 'pobj'), ('""-', 'PUNCT', ""''"", 'punct'), ('inquired', 'VERB', 'VBD', 'amod'), ('status', 'NOUN', 'NN', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('repair', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'took|VERB', 'it', 'to', 'friend|VERB', 'who|NOUN', 'temporarily', 'fixed|VERB', 'it', 'and', 'i', 'finally', 'paid|VERB', 'about', '1500', 'for', 'the', 'extended|ADJ', 'warranty|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('took', 'VERB', 'VBD', 'ROOT'), ('it', 'PRON', 'PRP', 'dobj'), ('to', 'PART', 'TO', 'dative'), ('friend', 'VERB', 'VB', 'pobj'), ('who', 'NOUN', 'WP', 'nsubj'), ('temporarily', 'ADV', 'RB', 'advmod'), ('fixed', 'VERB', 'VBD', 'relcl'), ('it', 'PRON', 'PRP', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('i', 'PRON', 'PRP', 'nsubj'), ('finally', 'ADV', 'RB', 'advmod'), ('paid', 'VERB', 'VBD', 'ROOT'), ('about', 'ADV', 'RB', 'advmod'), ('1500', 'NUM', 'CD', 'dobj'), ('for', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('extended', 'ADJ', 'JJ', 'amod'), ('warranty', 'NOUN', 'NN', 'pobj'), (' <PERIOD> ', 'PUNCT', '.', 'punct')]"
"['i', 'respond|VERB', 'that', 'i', 'do|VERB', 'not', 'have|VERB', 'the', 'old|ADJ', 'computer|NOUN', '...']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('respond', 'VERB', 'VBP', 'ROOT'), ('that', 'ADP', 'IN', 'mark'), ('i', 'PRON', 'PRP', 'nsubj'), ('do', 'VERB', 'VBP', 'aux'), ('not', 'ADV', 'RB', 'neg'), ('have', 'VERB', 'VB', 'ccomp'), ('the', 'DET', 'DT', 'det'), ('old', 'ADJ', 'JJ', 'amod'), ('computer', 'NOUN', 'NN', 'dobj'), ('...', 'PUNCT', '.', 'punct')]"
